added,collx_id,category,number,name,team,year,brand,set,flags,condition,front_image,back_image,market_value,asking_price,sold_for_price,purchase_price,location,notes,quantity
7/20/26,1114922558777672704,Baseball,136,Joey Meyer,Milwaukee Brewers,1989,Topps,1989 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1114922558777672704-1-CE82.jpg,https://storage.googleapis.com/collx-product-images/1114922558777672704-2-i3a5.jpg,1.50,1.5,,,Blackmagicdesign,,1
7/20/26,1114922562628043776,Baseball,671,Jim Gantner,Milwaukee Brewers,1989,Topps,1989 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1114922562628043776-1-AQfx.jpg,https://storage.googleapis.com/collx-product-images/1114922562628043776-2-NldS.jpg,0.99,1,,,Blackmagicdesign,,1
7/20/26,1114922547394331648,Baseball,563,Jesús Luzardo,Miami Marlins,2023,Topps,2023 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1114922547394331648-1-fKvO.jpg,https://storage.googleapis.com/collx-product-images/1114922547394331648-2-DUr7.jpg,0.01,0.25,,,Blackmagicdesign,,1
7/20/26,1114922551613801472,Baseball,265,Keston Hiura,Milwaukee Brewers,2022,Topps,2022 Topps Chrome Sapphire Edition,,RAW,https://storage.googleapis.com/collx-product-images/1114922551613801472-1-mPIh.jpg,https://storage.googleapis.com/collx-product-images/1114922551613801472-2-p7k8.jpg,1.00,1,,,Blackmagicdesign,,1
7/20/26,1114922555036353536,Baseball,104,Keston Hiura,Milwaukee Brewers,2023,Topps,2023 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1114922555036353536-1-8VTv.jpg,https://storage.googleapis.com/collx-product-images/1114922555036353536-2-iTDg.jpg,0.99,1,,,Blackmagicdesign,,1
7/20/26,1114922539274159104,Baseball,551,Johnny Cueto,Miami Marlins,2023,Topps,2023 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1114922539274159104-1-LmR0.jpg,https://storage.googleapis.com/collx-product-images/1114922539274159104-2-EnMG.jpg,0.99,1,,,Blackmagicdesign,,1
7/20/26,1114922543694955520,Baseball,477,Jorge Soler,Miami Marlins,2023,Topps,2023 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1114922543694955520-1-8KH6.jpg,https://storage.googleapis.com/collx-product-images/1114922543694955520-2-VF6V.jpg,0.99,1,,,Blackmagicdesign,,1
7/20/26,1114922531959292928,Baseball,205,JJ Bleday,Miami Marlins,2023,Topps,2023 Topps,RC,RAW,https://storage.googleapis.com/collx-product-images/1114922531959292928-1-sOzp.jpg,https://storage.googleapis.com/collx-product-images/1114922531959292928-2-E8co.jpg,0.99,1,,,Blackmagicdesign,,1
7/20/26,1114922535499285504,Baseball,386,Jordan Groshans,Miami Marlins,2023,Topps,2023 Topps,RC,RAW,https://storage.googleapis.com/collx-product-images/1114922535499285504-1-v6Ls.jpg,https://storage.googleapis.com/collx-product-images/1114922535499285504-2-y5q.jpg,0.15,0.25,,,Blackmagicdesign,,1
7/20/26,1114922523763622912,Baseball,44,Jesus Sanchez,Miami Marlins,2023,Topps,2023 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1114922523763622912-1-Qjl4.jpg,https://storage.googleapis.com/collx-product-images/1114922523763622912-2-5RVi.jpg,0.57,0.5,,,Blackmagicdesign,,1
7/20/26,1114922527932761088,Baseball,72,Jon Berti,Miami Marlins,2023,Topps,2023 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1114922527932761088-1-Qe3s.jpg,https://storage.googleapis.com/collx-product-images/1114922527932761088-2-uqFk.jpg,0.79,1,,,Blackmagicdesign,,1
7/20/26,1114922515224019968,Baseball,396,Kirk Gibson,Los Angeles Dodgers,1989,Topps,1989 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1114922515224019968-1-nII.jpg,https://storage.googleapis.com/collx-product-images/1114922515224019968-2-4bLL.jpg,0.72,0.5,,,Blackmagicdesign,,1
7/20/26,1114922519971972096,Baseball,477,Jorge Soler,Miami Marlins,2023,Topps,2023 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1114922519971972096-1-UtZO.jpg,https://storage.googleapis.com/collx-product-images/1114922519971972096-2-0UBk.jpg,0.99,1,,,Blackmagicdesign,,1
7/20/26,1114922507724604416,Baseball,BCP-82,Kevyn Castillo,Los Angeles Angels,2025,Bowman,2025 Bowman - Chrome Prospects,,RAW,https://storage.googleapis.com/collx-product-images/1114922507724604416-1-wlWM.jpg,https://storage.googleapis.com/collx-product-images/1114922507724604416-2-hZvf.jpg,0.99,1,,,Blackmagicdesign,,1
7/20/26,1114922511591752704,Baseball,319,Justin Wrobleski,Los Angeles Dodgers,2025,Topps,2025 Topps Heritage,RC,RAW,https://storage.googleapis.com/collx-product-images/1114922511591752704-1-xPAt.jpg,https://storage.googleapis.com/collx-product-images/1114922511591752704-2-KWzc.jpg,1.29,1.5,,,Blackmagicdesign,,1
7/20/26,1114922499822535680,Baseball,77,Jose Altuve,Houston Astros,2025,Topps,2025 Topps Chrome - Prism Refractors,,RAW,https://storage.googleapis.com/collx-product-images/1114922499822535680-1-rN2I.jpg,https://storage.googleapis.com/collx-product-images/1114922499822535680-2-oKle.jpg,1.00,1,,,Blackmagicdesign,,1
7/20/26,1114922504083948544,Baseball,209,Jonathan India,Kansas City Royals,2025,Topps,2025 Topps Chrome - Prism Refractors,,RAW,https://storage.googleapis.com/collx-product-images/1114922504083948544-1-Wbmx.jpg,https://storage.googleapis.com/collx-product-images/1114922504083948544-2-Lkw7.jpg,1.49,1.5,,,Blackmagicdesign,,1
7/20/26,1114922491652031488,Baseball,295,Josh Hader,Houston Astros,2025,Topps,2025 Topps Chrome,,RAW,https://storage.googleapis.com/collx-product-images/1114922491652031488-1-056u.jpg,https://storage.googleapis.com/collx-product-images/1114922491652031488-2-O5nW.jpg,1.99,2,,,Blackmagicdesign,,1
7/20/26,1114922496248988672,Baseball,SMLBC-46,Jose Altuve,Houston Astros,2023,Topps,2023 Topps - Stars of MLB Chrome,,RAW,https://storage.googleapis.com/collx-product-images/1114922496248988672-1-65EA.jpg,https://storage.googleapis.com/collx-product-images/1114922496248988672-2-HYX9.jpg,1.00,1,,,Blackmagicdesign,,1
7/20/26,1114922482617500672,Baseball,7,Keider Montero,Detroit Tigers,2025,Topps,2025 Topps Chrome,RC,RAW,https://storage.googleapis.com/collx-product-images/1114922482617500672-1-dKm.jpg,https://storage.googleapis.com/collx-product-images/1114922482617500672-2-Z7AG.jpg,0.99,1,,,Blackmagicdesign,,1
7/20/26,1114922486811804672,Baseball,GL-9,Kevin McGonigle,Detroit Tigers,2025,Bowman,2025 Bowman - Greatness Loading,,RAW,https://storage.googleapis.com/collx-product-images/1114922486811804672-1-sO.jpg,https://storage.googleapis.com/collx-product-images/1114922486811804672-2-xH45.jpg,1.90,2,,,Blackmagicdesign,,1
7/20/26,1114922478339310592,Baseball,82,Justyn-Henry Malloy,Detroit Tigers,2025,Topps,2025 Topps All-Star Game,RC,RAW,https://storage.googleapis.com/collx-product-images/1114922478339310592-1-GII.jpg,https://storage.googleapis.com/collx-product-images/1114922478339310592-2-kxsO.jpg,1.25,1.5,,,Blackmagicdesign,,1
7/20/26,1114922404578280448,Baseball,262,Jackson Chourio,Milwaukee Brewers,2025,Topps,2025 Topps Chrome,,RAW,https://storage.googleapis.com/collx-product-images/1114922404578280448-1-lIDF.jpg,https://storage.googleapis.com/collx-product-images/1114922404578280448-2-wCtr.jpg,9.00,4,,,Blackmagicdesign,,1
7/20/26,1114922409963766784,Baseball,376,Jackson Chourio,Milwaukee Brewers,2025,Topps,2025 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1114922409963766784-1-2lc3.jpg,https://storage.googleapis.com/collx-product-images/1114922409963766784-2-Mb6N.jpg,1.07,1,,,Blackmagicdesign,,1
7/20/26,1114922399050187776,Baseball,262,Jackson Chourio,Milwaukee Brewers,2025,Topps,2025 Topps Chrome,,RAW,https://storage.googleapis.com/collx-product-images/1114922399050187776-1-yn9l.jpg,https://storage.googleapis.com/collx-product-images/1114922399050187776-2-xP5N.jpg,9.00,4,,,Blackmagicdesign,,1
7/20/26,1114922390007268352,Baseball,262,Jackson Chourio,Milwaukee Brewers,2025,Topps,2025 Topps Chrome - Refractors,,RAW,https://storage.googleapis.com/collx-product-images/1114922390007268352-1-9ez.jpg,https://storage.googleapis.com/collx-product-images/1114922390007268352-2-d2ZI.jpg,1.32,1.5,,,Blackmagicdesign,,1
7/20/26,1114922393907971072,Baseball,262,Jackson Chourio,Milwaukee Brewers,2025,Topps,2025 Topps Chrome,,RAW,https://storage.googleapis.com/collx-product-images/1114922393907971072-1-OFfJ.jpg,https://storage.googleapis.com/collx-product-images/1114922393907971072-2-njw.jpg,9.00,4,,,Blackmagicdesign,,1
7/20/26,1114922381660603392,Baseball,653,Javier Sanoja,Miami Marlins,2025,Topps,2025 Topps,RC,RAW,https://storage.googleapis.com/collx-product-images/1114922381660603392-1-XR6R.jpg,https://storage.googleapis.com/collx-product-images/1114922381660603392-2-I9Sq.jpg,1.25,1.5,,,Blackmagicdesign,,1
7/20/26,1114922385771021312,Baseball,262,Jackson Chourio,Milwaukee Brewers,2025,Topps,2025 Topps Chrome,,RAW,https://storage.googleapis.com/collx-product-images/1114922385771021312-1-7xdz.jpg,https://storage.googleapis.com/collx-product-images/1114922385771021312-2-4rTI.jpg,9.00,4,,,Blackmagicdesign,,1
7/20/26,1114922373389435904,Baseball,172,Jazz Chisholm Jr.,Miami Marlins,2023,Topps,2023 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1114922373389435904-1-NR6o.jpg,https://storage.googleapis.com/collx-product-images/1114922373389435904-2-NcUl.jpg,0.11,0.25,,,Blackmagicdesign,,1
7/20/26,1114922377877341184,Baseball,318,Jerar Encarnacion,Miami Marlins,2023,Topps,2023 Topps,RC,RAW,https://storage.googleapis.com/collx-product-images/1114922377877341184-1-Ikof.jpg,https://storage.googleapis.com/collx-product-images/1114922377877341184-2-8GQp.jpg,0.50,0.5,,,Blackmagicdesign,,1
7/20/26,1114922365848077312,Baseball,563,Jesús Luzardo,Miami Marlins,2023,Topps,2023 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1114922365848077312-1-ljmj.jpg,https://storage.googleapis.com/collx-product-images/1114922365848077312-2-aMkz.jpg,0.01,0.25,,,Blackmagicdesign,,1
7/20/26,1114922369664893952,Baseball,399,Jean Segura,Miami Marlins,2023,Topps,2023 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1114922369664893952-1-hvmK.jpg,https://storage.googleapis.com/collx-product-images/1114922369664893952-2-z36.jpg,0.99,1,,,Blackmagicdesign,,1
7/20/26,1114922354280186880,Baseball,SMLB-44,Jackson Chourio,Milwaukee Brewers,2025,Topps,2025 Topps - Stars of MLB,,RAW,https://storage.googleapis.com/collx-product-images/1114922354280186880-1-c2sv.jpg,https://storage.googleapis.com/collx-product-images/1114922354280186880-2-lFh.jpg,0.59,0.5,,,Blackmagicdesign,,1
7/20/26,1114922358164112384,Baseball,167,Jeff McNeil,New York Mets,2025,Topps,2025 Topps Chrome,,RAW,https://storage.googleapis.com/collx-product-images/1114922358164112384-1-m9hI.jpg,https://storage.googleapis.com/collx-product-images/1114922358164112384-2-lLp.jpg,1.85,1.94,,,Blackmagicdesign,,1
7/20/26,1114922361938985984,Baseball,76,Javier Sanoja,Miami Marlins,2025,Topps,2025 Topps Chrome,RC,RAW,https://storage.googleapis.com/collx-product-images/1114922361938985984-1-ocv0.jpg,https://storage.googleapis.com/collx-product-images/1114922361938985984-2-opIG.jpg,1.03,1,,,Blackmagicdesign,,1
7/20/26,1114922345849635840,Baseball,BCP-26,Jancel Villarroel,Houston Astros,2025,Bowman,2025 Bowman - Chrome Prospects,,RAW,https://storage.googleapis.com/collx-product-images/1114922345849635840-1-Orn1.jpg,https://storage.googleapis.com/collx-product-images/1114922345849635840-2-AG78.jpg,1.15,1,,,Blackmagicdesign,,1
7/20/26,1114922350329152512,Baseball,DD-18,Jackson Chourio / Christian Yelich,Milwaukee Brewers,2025,Topps,2025 Topps - Dynamic Duos,,RAW,https://storage.googleapis.com/collx-product-images/1114922350329152512-1-3R05.jpg,https://storage.googleapis.com/collx-product-images/1114922350329152512-2-dJ92.jpg,1.32,1.5,,,Blackmagicdesign,,1
7/20/26,1114922337612022784,Baseball,249,Jackson Jobe,Detroit Tigers,2025,Topps,2025 Topps Chrome - Prism Refractors,RC,RAW,https://storage.googleapis.com/collx-product-images/1114922337612022784-1-gq16.jpg,https://storage.googleapis.com/collx-product-images/1114922337612022784-2-mrNu.jpg,2.09,2,,,Blackmagicdesign,,1
7/20/26,1114922341797938176,Baseball,368,Jason Castro,Houston Astros,2022,Topps,2022 Topps Chrome Sapphire Edition,,RAW,https://storage.googleapis.com/collx-product-images/1114922341797938176-1-s5a.jpg,https://storage.googleapis.com/collx-product-images/1114922341797938176-2-LVV.jpg,0.66,0.5,,,Blackmagicdesign,,1
7/20/26,1114922330750141440,Baseball,59,Jace Jung,Detroit Tigers,2025,Bowman,2025 Bowman - Chrome Mojo Refractor,RC,RAW,https://storage.googleapis.com/collx-product-images/1114922330750141440-1-qlxS.jpg,https://storage.googleapis.com/collx-product-images/1114922330750141440-2-NtRz.jpg,1.05,1,,,Blackmagicdesign,,1
7/20/26,1114922334122361856,Baseball,225,Jace Jung,Detroit Tigers,2025,Topps,2025 Topps Chrome,RC,RAW,https://storage.googleapis.com/collx-product-images/1114922334122361856-1-21mQ.jpg,https://storage.googleapis.com/collx-product-images/1114922334122361856-2-qq9c.jpg,2.25,2.5,,,Blackmagicdesign,,1
7/20/26,1114922322638357504,Baseball,249,Jackson Jobe,Detroit Tigers,2025,Topps,2025 Topps Chrome - Prism Refractors,RC,RAW,https://storage.googleapis.com/collx-product-images/1114922322638357504-1-rlD.jpg,https://storage.googleapis.com/collx-product-images/1114922322638357504-2-mHSw.jpg,2.09,2,,,Blackmagicdesign,,1
7/20/26,1114922326371288064,Baseball,410,Jason Foley,Detroit Tigers,2025,Topps,2025 Topps - Diamante Foil,,RAW,https://storage.googleapis.com/collx-product-images/1114922326371288064-1-NryR.jpg,https://storage.googleapis.com/collx-product-images/1114922326371288064-2-aBmG.jpg,1.00,1,,,Blackmagicdesign,,1
7/20/26,1114922314090365952,Baseball,40,Jackson Jobe,Detroit Tigers,2025,Topps,2025 Topps All-Star Game,RC,RAW,https://storage.googleapis.com/collx-product-images/1114922314090365952-1-YciV.jpg,https://storage.googleapis.com/collx-product-images/1114922314090365952-2-kQQJ.jpg,1.25,1.5,,,Blackmagicdesign,,1
7/20/26,1114922318293058560,Baseball,40,Jackson Jobe,Detroit Tigers,2025,Topps,2025 Topps All-Star Game,RC,RAW,https://storage.googleapis.com/collx-product-images/1114922318293058560-1-JSGu.jpg,https://storage.googleapis.com/collx-product-images/1114922318293058560-2-gTcs.jpg,1.25,1.5,,,Blackmagicdesign,,1
7/20/26,1114922310122554368,Baseball,RR-10,Jackson Jobe,Detroit Tigers,2025,Bowman,2025 Bowman - Rockstar Rookies,,RAW,https://storage.googleapis.com/collx-product-images/1114922310122554368-1-JKrn.jpg,https://storage.googleapis.com/collx-product-images/1114922310122554368-2-PCXb.jpg,1.13,1,,,Blackmagicdesign,,1
7/20/26,1114922239683412992,Baseball,156,David Festa,Minnesota Twins,2025,Topps,2025 Topps Chrome,RC,RAW,https://storage.googleapis.com/collx-product-images/1114922239683412992-1-Ur8.jpg,https://storage.googleapis.com/collx-product-images/1114922239683412992-2-5YKo.jpg,1.25,1.5,,,Blackmagicdesign,,1
7/20/26,1114922243475063808,Baseball,92,Isaac Collins,Milwaukee Brewers,2025,Topps,2025 Topps Chrome,RC,RAW,https://storage.googleapis.com/collx-product-images/1114922243475063808-1-Q2KF.jpg,https://storage.googleapis.com/collx-product-images/1114922243475063808-2-I5wq.jpg,1.55,1.5,,,Blackmagicdesign,,1
7/20/26,1114922228761445376,Baseball,359,Garrett Mitchell,Milwaukee Brewers,2023,Topps,2023 Topps,RC,RAW,https://storage.googleapis.com/collx-product-images/1114922228761445376-1-1VcT.jpg,https://storage.googleapis.com/collx-product-images/1114922228761445376-2-y7sj.jpg,0.79,1,,,Blackmagicdesign,,1
7/20/26,1114922232284660736,Baseball,353,Freddy Peralta,Milwaukee Brewers,2023,Topps,2023 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1114922232284660736-1-b6eI.jpg,https://storage.googleapis.com/collx-product-images/1114922232284660736-2-nNwb.jpg,0.99,1,,,Blackmagicdesign,,1
7/20/26,1114922236076311552,Baseball,19,DaShawn Keirsey,Minnesota Twins,2025,Topps,2025 Topps Chrome,RC,RAW,https://storage.googleapis.com/collx-product-images/1114922236076311552-1-BrN4.jpg,https://storage.googleapis.com/collx-product-images/1114922236076311552-2-PCto.jpg,0.99,1,,,Blackmagicdesign,,1
7/20/26,1114922220607718400,Baseball,92,Isaac Collins,Milwaukee Brewers,2025,Topps,2025 Topps Chrome,RC,RAW,https://storage.googleapis.com/collx-product-images/1114922220607718400-1-xuzS.jpg,https://storage.googleapis.com/collx-product-images/1114922220607718400-2-GA5b.jpg,1.55,1.5,,,Blackmagicdesign,,1
7/20/26,1114922224802022400,Baseball,353,Freddy Peralta,Milwaukee Brewers,2023,Topps,2023 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1114922224802022400-1-71hn.jpg,https://storage.googleapis.com/collx-product-images/1114922224802022400-2-MfeV.jpg,0.99,1,,,Blackmagicdesign,,1
7/20/26,1114922216639906816,Baseball,718,Glenn Braggs,Milwaukee Brewers,1989,Topps,1989 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1114922216639906816-1-Hbay.jpg,https://storage.googleapis.com/collx-product-images/1114922216639906816-2-vytq.jpg,0.50,0.5,,,Blackmagicdesign,,1
7/20/26,1114922207202722816,Baseball,740,Dan Plesac,Milwaukee Brewers,1989,Topps,1989 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1114922207202722816-1-ofbE.jpg,https://storage.googleapis.com/collx-product-images/1114922207202722816-2-epHq.jpg,0.99,1,,,Blackmagicdesign,,1
7/20/26,1114922211430581248,Baseball,88,Darryl Hamilton,Milwaukee Brewers,1989,Topps,1989 Topps,RC,RAW,https://storage.googleapis.com/collx-product-images/1114922211430581248-1-HQU.jpg,https://storage.googleapis.com/collx-product-images/1114922211430581248-2-HCU.jpg,1.64,1.5,,,Blackmagicdesign,,1
7/20/26,1114922198260466688,Baseball,225,Corbin Burnes,Milwaukee Brewers,2023,Topps,2023 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1114922198260466688-1-95To.jpg,https://storage.googleapis.com/collx-product-images/1114922198260466688-2-OW6R.jpg,0.10,0.25,,,Blackmagicdesign,,1
7/20/26,1114922202832258048,Baseball,718,Glenn Braggs,Milwaukee Brewers,1989,Topps,1989 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1114922202832258048-1-B9i4.jpg,https://storage.googleapis.com/collx-product-images/1114922202832258048-2-aSo8.jpg,0.50,0.5,,,Blackmagicdesign,,1
7/20/26,1114922190282900480,Baseball,87,Ethan Small,Milwaukee Brewers,2023,Topps,2023 Topps,RC,RAW,https://storage.googleapis.com/collx-product-images/1114922190282900480-1-jN3h.jpg,https://storage.googleapis.com/collx-product-images/1114922190282900480-2-RjcW.jpg,0.27,0.5,,,Blackmagicdesign,,1
7/20/26,1114922194049385472,Baseball,109,Eric Lauer,Milwaukee Brewers,2023,Topps,2023 Topps,,RAW,https://storage.googleapis.com/collx-product-images/1114922194049385472-1-5jd4.jpg,https://storage.googleapis.com/collx-product-images/1114922194049385472-2-S7x.jpg,0.99,1,,,Blackmagicdesign,,1
7/20/26,1114922182011732992,Baseball,2T88-14,Garrett Mitchell,Milwaukee Brewers,2023,Topps,2023 Topps - 1988 Topps Baseball 35th Anniversary (Series Two),,RAW,https://storage.googleapis.com/collx-product-images/1114922182011732992-1-J5ye.jpg,https://storage.googleapis.com/collx-product-images/1114922182011732992-2-PlQh.jpg,1.39,1.5,,,Blackmagicdesign,,1
7/20/26,1114922185778217984,Baseball,28,Garrett Mitchell,Milwaukee Brewers,2025,Topps,2025 Topps Chrome,,RAW,https://storage.googleapis.com/collx-product-images/1114922185778217984-1-7Ymt.jpg,https://storage.googleapis.com/collx-product-images/1114922185778217984-2-fNnn.jpg,0.99,1,,,Blackmagicdesign,,1
